grain_diameter_mm
7.431856393899229085e-02
1.370366608475406811e-01
1.410095606880423791e-01
1.243587433543433540e-01
1.523077331359348752e-01
1.308513344695332592e-01
1.151338241799072792e-01
1.127096827060319467e-01
1.448735517429786956e-01
1.410095606880423791e-01
1.051023210586149309e-01
