grain_area_mm2
2.906426217353284477e-02
6.073129409394922504e-03
4.771744535953153891e-03
9.977284029720230943e-03
1.691800335474299977e-02
1.127866890316199869e-02
3.296841679385815321e-02
2.472631259539361318e-02
2.125595293288222790e-02
1.301384873441769133e-02
8.675899156278461463e-03
9.977284029720230943e-03
1.605041343911515345e-02
1.518282352348730713e-02
1.344764369223161449e-02
3.210082687823030689e-02
7.374514282836691983e-03
3.470359662511384412e-03
5.639334451580999691e-02
1.648420839692907661e-02
6.506924367208845664e-03
7.374514282836691983e-03
3.079944200478853741e-02
5.205539493767076184e-03
4.511467561264799475e-02
2.255733780632399738e-02
2.125595293288222790e-02
5.205539493767076184e-03
2.949805713134676793e-02
4.121052099232268978e-02
3.123323696260246057e-02
2.559390251102145949e-02
1.908697814381261557e-02
1.821938822818476925e-02
2.559390251102145949e-02
7.851688736432006765e-02
3.600498149855561186e-02
7.981827223776184754e-02
7.157616803929729710e-02
2.559390251102145949e-02
2.472631259539361318e-02
1.939063461428235935e-01
5.726093443143784323e-02
3.383600670948599953e-02
4.598226552827584107e-02
1.084487394534807553e-02
6.897339829241376508e-02
1.518282352348730713e-02
2.125595293288222790e-02
2.993185208916069109e-02
2.385872267976576686e-02
5.248918989548469194e-02
1.474902856567338397e-02
1.778559327037084609e-02
4.988642014860115298e-02
4.424708569702014843e-02
5.422436972674038458e-02
7.027478316585553109e-02
5.899611426269353587e-02
1.080149444956668425e-01
3.470359662511384585e-02
4.901883023297330666e-02
1.249329478504098423e-01
2.038836301725438505e-02
2.863046721571892161e-02
4.945262519078722635e-02
1.301384873441769133e-02
9.977284029720230943e-03
6.073129409394922851e-02
2.949805713134676793e-02
2.819667225790499845e-02
1.518282352348730713e-02
2.516010755320753634e-02
2.646149242664930581e-02
3.296841679385815321e-02
2.949805713134676793e-02
2.385872267976576686e-02
3.947534116106699714e-02
1.214625881878984501e-02
9.413350584562130141e-02
7.808309240650615143e-03
6.290026888301884778e-02
1.995456805944046189e-02
6.116508905176314820e-02
1.431523360785946081e-02
6.897339829241376508e-02
1.127866890316199869e-02
1.865318318599869241e-02
2.299113276413792054e-02
3.253462183604422658e-02
1.735179831255692293e-02
1.518282352348730713e-02
1.865318318599869241e-02
