grain_diameter_mm
8.473102770307008869e-02
6.646848671765002992e-02
1.349981346980560215e-01
1.541008469481024712e-01
1.221104073249027477e-01
1.576438579893175151e-01
1.448647082661559948e-01
1.175007942331457444e-01
1.265522283829378924e-01
1.370282957559177950e-01
1.349981346980560215e-01
1.349981346980560215e-01
1.558824188160400082e-01
1.611089721070484426e-01
1.151267960971869286e-01
1.287156710525337311e-01
1.076912567581642249e-01
1.710837388190079300e-01
1.522984358563990726e-01
1.308433469471064481e-01
9.101572384622359790e-02
1.198277685314921570e-01
1.287156710525337311e-01
1.370282957559177950e-01
1.486280546622073540e-01
1.243511521573904266e-01
1.329369734353000598e-01
1.467584449592434503e-01
1.390288146521723167e-01
1.850404357988862658e-01
1.694620554061401774e-01
1.102255154125833664e-01
1.308433469471064481e-01
1.486280546622073540e-01
1.349981346980560215e-01
1.661712167941250817e-01
1.894643377474825863e-01
1.349981346980560215e-01
1.774223084946133233e-01
1.726901941457804068e-01
1.370282957559177950e-01
1.308433469471064481e-01
1.726901941457804068e-01
1.937872742868905762e-01
1.448647082661559948e-01
1.429458856883320250e-01
1.504744366943731038e-01
2.115014296196623678e-01
1.370282957559177950e-01
1.628138764332036637e-01
1.265522283829378924e-01
1.448647082661559948e-01
1.287156710525337311e-01
1.789718777276881057e-01
9.970273007647505181e-02
1.349981346980560215e-01
1.611089721070484426e-01
1.541008469481024712e-01
1.576438579893175151e-01
1.076912567581642249e-01
1.308433469471064481e-01
1.198277685314921570e-01
1.429458856883320250e-01
1.429458856883320250e-01
1.308433469471064481e-01
1.349981346980560215e-01
2.007854452011563762e-01
1.429458856883320250e-01
1.243511521573904266e-01
1.448647082661559948e-01
1.265522283829378924e-01
1.504744366943731038e-01
2.419489437393373965e-01
1.287156710525337311e-01
1.151267960971869286e-01
1.448647082661559948e-01
1.265522283829378924e-01
1.410009530797748933e-01
1.645011119264040422e-01
1.678247024625901529e-01
1.429458856883320250e-01
1.370282957559177950e-01
1.576438579893175151e-01
1.678247024625901529e-01
1.287156710525337311e-01
1.243511521573904266e-01
1.467584449592434503e-01
1.504744366943731038e-01
1.486280546622073540e-01
1.541008469481024712e-01
1.198277685314921570e-01
1.410009530797748933e-01
1.486280546622073540e-01
1.645011119264040422e-01
1.243511521573904266e-01
1.221104073249027477e-01
1.522984358563990726e-01
1.198277685314921570e-01
1.349981346980560215e-01
1.758590858777019095e-01
5.756339804859346432e-02
1.522984358563990726e-01
1.467584449592434503e-01
1.789718777276881057e-01
1.774223084946133233e-01
1.429458856883320250e-01
1.175007942331457444e-01
1.504744366943731038e-01
1.287156710525337311e-01
1.243511521573904266e-01
1.576438579893175151e-01
1.880012707730332189e-01
1.611089721070484426e-01
1.541008469481024712e-01
1.486280546622073540e-01
1.370282957559177950e-01
1.287156710525337311e-01
1.308433469471064481e-01
1.558824188160400082e-01
1.221104073249027477e-01
1.151267960971869286e-01
1.127028025995203547e-01
1.349981346980560215e-01
1.175007942331457444e-01
1.329369734353000598e-01
1.287156710525337311e-01
1.448647082661559948e-01
1.742818424848788794e-01
1.175007942331457444e-01
1.308433469471064481e-01
1.645011119264040422e-01
1.329369734353000598e-01
1.486280546622073540e-01
1.308433469471064481e-01
9.101572384622359790e-02
1.370282957559177950e-01
1.198277685314921570e-01
1.390288146521723167e-01
1.349981346980560215e-01
1.329369734353000598e-01
1.221104073249027477e-01
1.410009530797748933e-01
1.645011119264040422e-01
1.175007942331457444e-01
1.410009530797748933e-01
1.820314476924471958e-01
1.243511521573904266e-01
1.329369734353000598e-01
1.127028025995203547e-01
1.467584449592434503e-01
2.115014296196623678e-01
1.645011119264040422e-01
1.349981346980560215e-01
1.349981346980560215e-01
1.522984358563990726e-01
1.448647082661559948e-01
1.894643377474825863e-01
1.198277685314921570e-01
1.221104073249027477e-01
1.486280546622073540e-01
1.102255154125833664e-01
1.410009530797748933e-01
1.243511521573904266e-01
1.694620554061401774e-01
1.265522283829378924e-01
1.467584449592434503e-01
1.243511521573904266e-01
1.390288146521723167e-01
1.349981346980560215e-01
1.370282957559177950e-01
1.448647082661559948e-01
2.007854452011563762e-01
1.243511521573904266e-01
1.558824188160400082e-01
1.835421080156402207e-01
1.467584449592434503e-01
9.400063538651660944e-02
9.101572384622359790e-02
