grain_area_mm2
2.168974789069615106e-02
2.689528738446322897e-02
2.342492772195184370e-02
9.109694114092384623e-03
1.431523360785946081e-02
3.687257141418345818e-02
4.641606048608976770e-02
2.732908234227715213e-02
2.863046721571892161e-02
5.899611426269353587e-02
4.815124031734546034e-02
9.543489071906307783e-03
3.643877645636953849e-02
6.897339829241376508e-02
6.073129409394922851e-02
4.164431595013660947e-02
9.109694114092384276e-02
1.605041343911515345e-02
1.561661848130123029e-02
7.114237308148338434e-02
1.344764369223161449e-02
9.109694114092384623e-03
5.812852434706568955e-02
1.648420839692907661e-02
9.977284029720230943e-03
6.506924367208845664e-03
9.153073609873776939e-02
1.344764369223161449e-02
1.388143865004553765e-02
1.908697814381261557e-02
5.335677981111253826e-02
1.301384873441769133e-02
1.236315629769680763e-01
1.561661848130123029e-02
7.808309240650615143e-03
4.337949578139230211e-02
2.732908234227715213e-02
2.125595293288222790e-02
2.212354284851007422e-02
2.863046721571892161e-02
2.949805713134676793e-02
9.066314618310991613e-02
1.127866890316199869e-02
1.041107898753415237e-02
2.299113276413792054e-02
5.422436972674038458e-02
4.641606048608976770e-02
3.470359662511384412e-03
8.675899156278461463e-03
5.769472938925176292e-02
2.385872267976576686e-02
2.732908234227715213e-02
3.340221175167207290e-02
8.675899156278461463e-03
4.511467561264799475e-02
1.127866890316199869e-02
3.557118654074169217e-02
3.383600670948599953e-02
1.952077310162653873e-02
1.908697814381261557e-02
5.639334451580999344e-03
8.025206719557576029e-02
2.212354284851007422e-02
2.776287730009107529e-02
1.821938822818476925e-02
2.125595293288222790e-02
3.904154620325307745e-02
1.908697814381261557e-02
2.168974789069615106e-02
5.509195964236823090e-02
3.643877645636953849e-02
4.511467561264799475e-02
1.344764369223161449e-02
2.949805713134676793e-02
6.029749913613530188e-02
6.333406384083276053e-02
2.255733780632399738e-02
2.168974789069615106e-02
5.118780502204291899e-02
2.082215797506830474e-02
2.689528738446322897e-02
2.646149242664930581e-02
1.041107898753415237e-02
1.952077310162653873e-02
3.340221175167207290e-02
2.082215797506830474e-02
9.109694114092384623e-03
2.168974789069615366e-03
1.865318318599869241e-02
3.340221175167207290e-02
1.561661848130123029e-02
5.162159997985684562e-02
9.977284029720230943e-03
1.301384873441769133e-02
5.075401006422899930e-02
3.383600670948599953e-02
1.648420839692907661e-02
6.290026888301884778e-02
2.732908234227715213e-02
5.595954955799607028e-02
3.817395628762523113e-02
1.344764369223161449e-02
6.593683358771630643e-02
4.121052099232268978e-02
9.977284029720230943e-03
5.639334451580999344e-03
4.294570082357838242e-02
3.470359662511384585e-02
2.602769746883538092e-03
7.678170753306437502e-02
7.374514282836691983e-03
7.808309240650615143e-03
2.559390251102145949e-02
5.769472938925176292e-02
1.171246386097592185e-02
3.817395628762523113e-02
4.598226552827584107e-02
1.908697814381261557e-02
6.203267896739099452e-02
4.251190586576445579e-02
3.079944200478853741e-02
