grain_area_mm2
8.242104198464538303e-03
3.470359662511384412e-03
1.171246386097592185e-02
1.171246386097592185e-02
9.977284029720230943e-03
1.214625881878984501e-02
1.952077310162653873e-02
1.735179831255692293e-02
1.474902856567338397e-02
3.600498149855561186e-02
2.559390251102145949e-02
2.906426217353284477e-02
1.735179831255692293e-02
2.082215797506830474e-02
1.301384873441769133e-02
1.821938822818476925e-02
1.258005377660376817e-02
1.648420839692907661e-02
1.648420839692907661e-02
1.431523360785946081e-02
1.952077310162653873e-02
1.605041343911515345e-02
1.258005377660376817e-02
1.431523360785946081e-02
3.383600670948599953e-02
1.344764369223161449e-02
2.082215797506830474e-02
8.242104198464538303e-03
1.821938822818476925e-02
2.863046721571892161e-02
1.778559327037084609e-02
8.242104198464538303e-03
1.691800335474299977e-02
1.778559327037084609e-02
9.977284029720230943e-03
4.121052099232268978e-02
1.214625881878984501e-02
2.168974789069615106e-02
1.258005377660376817e-02
2.949805713134676793e-02
1.908697814381261557e-02
8.242104198464538303e-03
2.602769746883538265e-02
1.561661848130123029e-02
1.605041343911515345e-02
1.301384873441769133e-02
1.388143865004553765e-02
1.908697814381261557e-02
1.821938822818476925e-02
1.431523360785946081e-02
7.374514282836691983e-03
1.127866890316199869e-02
2.993185208916069109e-02
1.388143865004553765e-02
3.513739158292776554e-02
1.561661848130123029e-02
2.906426217353284477e-02
1.778559327037084609e-02
2.212354284851007422e-02
4.337949578139230211e-02
1.431523360785946081e-02
4.598226552827584107e-02
2.602769746883538265e-02
1.388143865004553765e-02
2.168974789069615106e-02
1.301384873441769133e-02
1.561661848130123029e-02
2.559390251102145949e-02
3.817395628762523113e-02
6.940719325022768824e-03
1.691800335474299977e-02
2.168974789069615106e-02
1.952077310162653873e-02
1.605041343911515345e-02
1.171246386097592185e-02
2.082215797506830474e-02
1.735179831255692293e-02
1.344764369223161449e-02
1.691800335474299977e-02
3.860775124543915082e-02
1.605041343911515345e-02
2.299113276413792054e-02
1.171246386097592185e-02
1.561661848130123029e-02
1.561661848130123029e-02
3.210082687823030689e-02
1.301384873441769133e-02
1.605041343911515345e-02
4.121052099232268978e-02
1.258005377660376817e-02
1.865318318599869241e-02
1.778559327037084609e-02
1.474902856567338397e-02
2.212354284851007422e-02
2.168974789069615106e-02
1.344764369223161449e-02
1.865318318599869241e-02
1.518282352348730713e-02
1.258005377660376817e-02
2.082215797506830474e-02
1.648420839692907661e-02
1.735179831255692293e-02
1.388143865004553765e-02
2.255733780632399738e-02
