grain_diameter_mm
9.689955215645708331e-02
6.647254438310051805e-02
1.835533126105871327e-01
1.429546120278395172e-01
1.410095606880423791e-01
1.243587433543433540e-01
1.076978309275705842e-01
1.486371278779845817e-01
1.308513344695332592e-01
1.370366608475406811e-01
1.175079672400353020e-01
1.127096827060319467e-01
1.221178617323282062e-01
1.645111541360494423e-01
1.410095606880423791e-01
1.820425600669373922e-01
1.628238156431042749e-01
1.410095606880423791e-01
1.758698214513873814e-01
1.710941828746864457e-01
1.835533126105871327e-01
1.448735517429786956e-01
1.558919348850285325e-01
1.774331394974971443e-01
1.486371278779845817e-01
1.576534815879223894e-01
2.062256455532300026e-01
1.410095606880423791e-01
1.865381150315150449e-01
1.448735517429786956e-01
1.429546120278395172e-01
1.448735517429786956e-01
1.576534815879223894e-01
1.541102542584450175e-01
1.611188072385846548e-01
1.410095606880423791e-01
1.175079672400353020e-01
1.523077331359348752e-01
1.308513344695332592e-01
1.151338241799072792e-01
1.504836226252270759e-01
1.523077331359348752e-01
1.287235286878908314e-01
1.429546120278395172e-01
1.198350835919123475e-01
2.229556918169768864e-01
1.661813609577512951e-01
1.410095606880423791e-01
1.308513344695332592e-01
1.370366608475406811e-01
1.350063758555442583e-01
2.326539053408518132e-01
1.593955618936386542e-01
1.628238156431042749e-01
1.523077331359348752e-01
1.308513344695332592e-01
1.024410708520404056e-01
1.308513344695332592e-01
1.789828033262796381e-01
2.102046421172298618e-01
2.179448116730589580e-01
1.805191645812961876e-01
1.486371278779845817e-01
1.611188072385846548e-01
2.115143410320635686e-01
1.645111541360494423e-01
1.265599539477904878e-01
1.221178617323282062e-01
2.141097061121211842e-01
1.265599539477904878e-01
1.410095606880423791e-01
1.198350835919123475e-01
1.370366608475406811e-01
1.287235286878908314e-01
1.102322442894953791e-01
1.390373018683809803e-01
1.370366608475406811e-01
1.558919348850285325e-01
1.504836226252270759e-01
1.694724004637959969e-01
1.576534815879223894e-01
1.221178617323282062e-01
1.102322442894953791e-01
1.448735517429786956e-01
1.835533126105871327e-01
1.661813609577512951e-01
1.980279463012077079e-01
1.243587433543433540e-01
1.593955618936386542e-01
2.115143410320635686e-01
1.980279463012077079e-01
1.850517318614320061e-01
1.390373018683809803e-01
1.198350835919123475e-01
1.835533126105871327e-01
1.523077331359348752e-01
1.390373018683809803e-01
1.127096827060319467e-01
1.661813609577512951e-01
1.151338241799072792e-01
1.390373018683809803e-01
1.329450887662010361e-01
1.576534815879223894e-01
1.448735517429786956e-01
1.127096827060319467e-01
1.558919348850285325e-01
1.221178617323282062e-01
1.952188969518145467e-01
1.661813609577512951e-01
1.151338241799072792e-01
1.645111541360494423e-01
1.308513344695332592e-01
9.102128003346869611e-02
1.576534815879223894e-01
1.370366608475406811e-01
1.645111541360494423e-01
1.504836226252270759e-01
1.287235286878908314e-01
1.410095606880423791e-01
1.370366608475406811e-01
1.390373018683809803e-01
1.593955618936386542e-01
1.504836226252270759e-01
1.308513344695332592e-01
1.486371278779845817e-01
1.370366608475406811e-01
1.820425600669373922e-01
2.217135891617637300e-01
1.576534815879223894e-01
1.329450887662010361e-01
1.151338241799072792e-01
1.593955618936386542e-01
2.007977024407023026e-01
1.243587433543433540e-01
1.410095606880423791e-01
1.467674040419770232e-01
1.710941828746864457e-01
1.576534815879223894e-01
1.175079672400353020e-01
1.820425600669373922e-01
1.611188072385846548e-01
1.486371278779845817e-01
1.350063758555442583e-01
1.694724004637959969e-01
1.923688330730640161e-01
1.523077331359348752e-01
1.265599539477904878e-01
1.558919348850285325e-01
1.820425600669373922e-01
1.467674040419770232e-01
1.243587433543433540e-01
1.966284379780264546e-01
1.611188072385846548e-01
1.076978309275705842e-01
1.467674040419770232e-01
1.350063758555442583e-01
1.265599539477904878e-01
1.710941828746864457e-01
2.217135891617637300e-01
1.576534815879223894e-01
1.865381150315150449e-01
1.370366608475406811e-01
1.467674040419770232e-01
1.329450887662010361e-01
1.076978309275705842e-01
1.467674040419770232e-01
1.429546120278395172e-01
2.021683511335546080e-01
1.308513344695332592e-01
1.593955618936386542e-01
1.265599539477904878e-01
1.329450887662010361e-01
1.308513344695332592e-01
1.370366608475406811e-01
1.265599539477904878e-01
1.523077331359348752e-01
1.558919348850285325e-01
1.611188072385846548e-01
1.710941828746864457e-01
1.448735517429786956e-01
1.558919348850285325e-01
1.370366608475406811e-01
1.541102542584450175e-01
1.789828033262796381e-01
1.467674040419770232e-01
1.127096827060319467e-01
1.486371278779845817e-01
1.350063758555442583e-01
1.486371278779845817e-01
1.390373018683809803e-01
1.504836226252270759e-01
1.410095606880423791e-01
1.645111541360494423e-01
1.541102542584450175e-01
1.880127475840565054e-01
1.370366608475406811e-01
1.558919348850285325e-01
1.243587433543433540e-01
1.558919348850285325e-01
1.541102542584450175e-01
1.221178617323282062e-01
1.628238156431042749e-01
1.467674040419770232e-01
1.287235286878908314e-01
1.151338241799072792e-01
1.221178617323282062e-01
1.593955618936386542e-01
1.789828033262796381e-01
1.611188072385846548e-01
1.448735517429786956e-01
1.221178617323282062e-01
1.678349475656540080e-01
1.661813609577512951e-01
1.265599539477904878e-01
1.628238156431042749e-01
1.370366608475406811e-01
1.221178617323282062e-01
1.308513344695332592e-01
2.290651981130346349e-01
1.410095606880423791e-01
1.467674040419770232e-01
1.448735517429786956e-01
1.980279463012077079e-01
2.035297695538803298e-01
1.710941828746864457e-01
2.088867316825969989e-01
1.287235286878908314e-01
1.504836226252270759e-01
1.467674040419770232e-01
1.127096827060319467e-01
1.774331394974971443e-01
1.198350835919123475e-01
1.370366608475406811e-01
1.350063758555442583e-01
1.410095606880423791e-01
1.645111541360494423e-01
1.243587433543433540e-01
1.265599539477904878e-01
1.523077331359348752e-01
1.504836226252270759e-01
1.221178617323282062e-01
1.024410708520404056e-01
1.151338241799072792e-01
1.678349475656540080e-01
1.370366608475406811e-01
1.370366608475406811e-01
1.221178617323282062e-01
1.102322442894953791e-01
1.486371278779845817e-01
1.558919348850285325e-01
1.467674040419770232e-01
1.287235286878908314e-01
1.486371278779845817e-01
1.820425600669373922e-01
2.141097061121211842e-01
2.302676483598145585e-01
1.410095606880423791e-01
1.429546120278395172e-01
1.350063758555442583e-01
1.350063758555442583e-01
1.243587433543433540e-01
1.151338241799072792e-01
1.329450887662010361e-01
1.410095606880423791e-01
7.050478034402118954e-02
1.308513344695332592e-01
1.390373018683809803e-01
1.390373018683809803e-01
1.727007362698609327e-01
1.558919348850285325e-01
1.467674040419770232e-01
1.448735517429786956e-01
1.611188072385846548e-01
1.789828033262796381e-01
1.287235286878908314e-01
1.467674040419770232e-01
1.287235286878908314e-01
1.076978309275705842e-01
1.611188072385846548e-01
1.370366608475406811e-01
1.742924817734473331e-01
1.576534815879223894e-01
1.429546120278395172e-01
1.835533126105871327e-01
1.558919348850285325e-01
1.175079672400353020e-01
1.287235286878908314e-01
1.390373018683809803e-01
1.175079672400353020e-01
1.370366608475406811e-01
